timestamp_ms,fps,frame_ms,gc_pause_ms,heap_used_mb,loaded_chunks,meshed_chunks,pending_mesh_jobs,pending_io_jobs,mesh_quads,main_thread_blocked_ms
51527,33.00,31.304,0,1405,1382,287,0,0,1846814,0
51649,33.00,29.958,0,1405,1382,287,0,0,1846814,0
51775,33.00,31.139,0,1407,1363,287,0,6,1846814,0
51901,33.00,31.181,0,1411,1382,287,0,0,1846814,0
52027,33.00,30.660,0,1411,1382,287,0,0,1846814,0
52157,33.00,32.880,0,1411,1382,287,0,0,1846814,0
52286,33.00,32.242,0,1411,1382,287,0,0,1846814,0
52414,33.00,31.729,0,1413,1382,287,0,0,1846814,0
52545,33.00,32.493,0,1413,1382,287,0,0,1846814,0
52675,33.00,33.765,0,1419,1373,287,0,6,1846814,0
52804,33.00,32.237,0,1423,1382,287,0,0,1846814,0
52904,33.00,33.778,0,1423,1382,287,0,0,1846814,0
53036,30.00,33.937,0,1423,1382,287,0,0,1846814,0
53170,30.00,33.660,0,1423,1382,287,0,0,1846814,0
53270,30.00,33.667,0,1423,1382,287,0,0,1846814,0
53404,30.00,34.408,0,1425,1346,287,0,6,1846814,0
53537,30.00,34.258,0,1433,1370,287,0,6,1846814,0
53639,30.00,32.740,0,1435,1382,287,0,0,1846814,0
53739,30.00,33.403,0,1435,1382,287,0,0,1846814,0
53846,30.00,34.004,0,1435,1382,287,0,0,1846814,0
53976,30.00,33.399,0,1439,1382,287,0,0,1846814,0
54077,30.00,33.432,0,1439,1382,287,0,0,1846814,0
54179,30.00,33.244,0,1439,1382,287,0,0,1846814,0
54282,30.00,32.754,0,1439,1382,287,0,0,1846814,0
54382,30.00,33.308,0,1439,1382,287,0,0,1846814,0
54485,30.00,33.603,0,1445,1365,287,0,6,1846814,0
54591,30.00,35.211,0,1447,1382,287,0,0,1846814,0
54693,30.00,35.315,0,1447,1382,287,0,0,1846814,0
54795,30.00,34.105,0,1449,1382,287,0,0,1846814,0
54898,30.00,33.909,0,1449,1382,287,0,0,1846814,0
55000,30.00,33.536,0,1453,1375,287,0,6,1846814,0
55103,30.00,32.720,0,1455,1382,287,0,0,1846814,0
55204,30.00,33.437,0,1455,1382,287,0,0,1846814,0
55308,30.00,35.056,0,1455,1382,287,0,0,1846814,0
55441,30.00,34.988,0,1455,1382,287,0,0,1846814,0
55541,30.00,33.682,0,1455,1382,287,0,0,1846814,0
55646,30.00,36.451,0,1455,1382,287,0,0,1846814,0
55777,30.00,33.385,0,1457,1355,287,0,6,1846814,0
55881,30.00,34.389,0,1463,1373,287,0,6,1846814,0
56011,29.00,32.664,0,1465,1382,287,0,0,1846814,0
56118,29.00,34.199,0,1465,1382,287,0,0,1846814,0
56248,29.00,33.379,0,1465,1382,287,0,0,1846814,0
56377,29.00,32.494,0,1465,1382,287,0,0,1846814,0
56510,29.00,32.609,0,1465,1382,287,0,0,1846814,0
56610,29.00,33.524,0,1469,1352,287,0,6,1846814,0
56743,29.00,33.178,0,1477,1376,287,0,6,1846814,0
56878,29.00,34.050,0,1477,1382,287,0,0,1846814,0
57000,30.00,30.494,0,1477,1382,287,0,0,1846814,0
57131,30.00,33.642,0,1481,1378,287,0,4,1846814,0
57257,30.00,31.471,0,1481,1382,287,0,0,1846814,0
57383,30.00,30.293,0,1481,1382,287,0,0,1846814,0
57513,30.00,32.847,0,1481,1382,287,0,0,1846814,0
57640,30.00,33.340,0,1485,1359,287,0,6,1846814,0
57767,30.00,31.406,0,1491,1382,287,0,0,1846814,0
57893,30.00,30.645,0,1491,1382,287,0,0,1846814,0
58013,32.00,29.797,0,1491,1382,287,0,0,1846814,0
58139,32.00,30.622,0,1493,1363,287,0,6,1846814,0
58259,32.00,29.882,0,1499,1382,287,0,0,1846814,0
58383,32.00,30.761,0,1499,1382,287,0,0,1846814,0
58506,32.00,30.160,0,1499,1382,287,0,0,1846814,0
58629,32.00,30.576,0,1499,1382,287,0,0,1846814,0
58751,32.00,30.201,0,1499,1382,287,0,0,1846814,0
58871,32.00,30.256,0,1499,1382,287,0,0,1846814,0
58990,33.00,29.925,0,1503,1361,287,0,6,1846814,0
59110,33.00,29.845,0,1509,1382,287,0,0,1846814,0
59228,33.00,29.653,0,1509,1382,287,0,0,1846814,0
59351,33.00,29.989,0,1509,1382,287,0,0,1846814,0
59474,33.00,30.217,0,1509,1382,287,0,0,1846814,0
59594,33.00,29.732,0,1511,1382,287,0,0,1846814,0
59714,33.00,30.150,0,1511,1382,287,0,0,1846814,0
59833,33.00,29.464,0,1517,1358,287,0,6,1846814,0
59966,33.00,30.150,0,1521,1382,287,0,0,1846814,0
